DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
7930	__label1__	5	Y	Lawn and Garden	B00V4844F4	100W Solar Panel 100 Watts 12 Volt Monocrystalline Photovoltaic PV Solar Module 12V Battery Charging	Good!	i have purchased from eco-worthy<br />This weekend i measured the dc output current from each panel in the array<br />the following is the current measured from each panel  and their position in the array<br />  column 1  column 2  columb 3<br />row1  5.51amps  5.41amps  5.71amps  this is the top row<br />row2  4.99 amps  5.60amps  5.28 amps<br />row3  5.0 amps  5.34 amps  5.6 amps<br />row4  4.92amps  5.27 amps  4.85 amps<br />the array is a flat panel  and the luminosity measured at 1200 w/sqare meter<br />so all the panels is perfect
4369	__label1__	5	N	Health & Personal Care	B00HZT39AW	NaturaBest Green Coffee Bean Extract - With GCA - 100% PURE Green Coffee Bean 60 capsules	Great Product	I have been using this along with Naturebest capsules. Now the combination of these both, has done a wonder to my fat loss efforts. I have lost around 5 pounds in around 4 weeks by using these Coffee Bean Extract along with then capsules. I haven't seen any kind of side-effects whatsoever of using these Bean. So far so good for me.
10912	__label2__	1	Y	Camera	B000YM2OIK	Generic Mini Wireless Color Camera with Microphone without stand	Useless	I could never get close to a clear picture on this device. I would not recommend this item to anyone.
15103	__label2__	5	Y	Health & Personal Care	B0009KNLV6	Rainbow Light, Women's One Multivitamin, 150 Tablets	Great price	Best price around for these vitamins, though they did just go up $3 since I bought them a month ago.
15902	__label2__	5	Y	Beauty	B0011MT99E	Tree Hut Brazillian Nut Shea Body Butter 7 oz (198 g)	Love tree hut	AMAZING!! Smells delicious and almost gone bc I use it every day! I need to get another 2. Whatever you do do not buy the vanilla lavender scent the have it stinks to high heaven with a musky man scent.
1391	__label1__	2	N	Grocery	B001E4S850	Skippy Peanut Butter, Creamy, 16.3-Ounce Jars (Pack of 6)	Saturated fat	This product has palm oil in it, and as far as "vegetable" oils are concerned its one of the worst oils around. Yes, I suppose the palm oil is natural, but it's a saturated fat and it's NOT healthy. It also has added sugar. Other brands might be a better choice for health conscious consumers as it has only two ingredients, peanuts and salt.
1456	__label1__	3	N	Video DVD	B0084IG7KC	The Hunger Games (Blu-ray + Digital Copy)	A bit too commercial for my own tastes	The book was fantastic. But I would rate the movie with just an 'okay'. Let me tell you why. It fails in delivering the emotions that you could feel when reading the book. The characters in this movie are crafted after the nowadays heroes theme. And that's too commercial for my tastes. Indeed, the film delivers excelent entertainment and the effects are very realistic. It's a good movie, but the book is better.
19914	__label2__	5	Y	Sports	B000LC655Q	Allen Basic Buttstock Shell Holder for Rifles	handy	always good to have extra ammo at hand. i have several of these. most convenient way to carry extra ammo.
9572	__label1__	5	N	Tools	B0044FQOAW	Lehigh PBTMP Tape Measure and Pencil Holder, Blue	very useful	My office had too much stuffs, so I need to have something that would keep them in one place. I was also looking for an organizer that would be easy to place on the wall, considering my space. I was lucky that I was able to  have this pencil holder because it still have other space for my other office stuffs. You should try this one too!
11650	__label2__	5	Y	Electronics	B00DQVD3WC	2) JBL CS Series CS1014 10" 1000W Car Subwoofers Power Subs Woofers 4 Ohm Stereo	good subwoofers	I installed 2 of these subwoofers in my Camaro. It has excellent base. Its also very reasonable priced. I recommend.
18691	__label2__	5	Y	Health & Personal Care	B0006HDOSM	Fairhaven Health FertilAid for Men Caps - 90 ct	It really works for me!	After trying to make my wife get pregnant for 5 months, I came across these supplements on Amazon and decided to give it a try.  Only taking 2 bottles of FertilAid plus 2 bottles of Sperm count boost and 2 bottles of Motility Boost, my wife was tested pregnant positive last week.  These supplements were the only difference in my daily diet. I am still taking them because I also feel more energetic during work. Highly recommend to everyone!
17764	__label2__	5	N	Luggage	B002TO6WMU	AmeriLeather Leather Toiletry Bag - Dark Brown	A Classic	This was a birthday present from my sister & brother-in law. I loved this bag, it is by far the nicest toiletry bag I have ever owned. I love the way that it opens up like the old fashion doctors bag, and stays open. The leather is nice and thick and looks as it should last me a life time, the leather has a kind of already used look but in a good way if you know what I mean. I think the size is perfect, you can fill it with full size bottles of shampoo, shaving cream or what ever. I also like the zipper bottom compartment. This is a great bag the only mistake you could make is NOT buying it.
9113	__label1__	4	N	Furniture	B0063CGGR0	Black Jewelry Armoire Chest	easy to assemble	The armoire was easy to assemble (just attach the 4 legs and the top). However, one leg had a bad finish, so had a replacement sent. This was a gift, so I wasn't very happy with having to switch out the leg a week later. However, it is very pretty and provides a nice amount of jewelry storage. You might even be able to use the larger drawers for undergarments!
107	__label1__	4	N	Video Games	B00LV8PDF2	Ortz® PS4 Charging Station + FREE 10ft USB Cable w/ AC Adapter Included - Best Charger Dock Stand Base - Charge Playstation 4 Controllers - Works with PS4 Dual Shock Wireless Controller - 1 YEAR WARRANTY	Absolutely Awesome	I have been using it for one week now and I can say it's really amazing. It contains charging station, AC adapter, the charging station has two docks, and you can put the controllers with charging or without charging.
2107	__label1__	4	N	Camera	B00M0QVTOS	Canon PowerShot SX520 16Digital Camera with 42x Optical Image Stabilized Zoom with 3-Inch LCD (Black)	Great Deal!	The camera is awesome, I'm still trying to learn it, but as I use it, I experience a new level of knowledge from the camera. So what I'm saying I love it
9379	__label1__	5	N	Tools	B002KHNCSS	Sheffield 58780 Hook And Pick Set, 4 Piece	good tools	Sometimes, I have the need to get through a locked gate without waiting for someone to bring me the combo, these do me a favor, should have bought this before.
16599	__label2__	5	Y	Camera	B000FU2AMG	OP/TECH USA 5301422 Bino/Cam Harness - Elastic	Great utility and value	Given its modest price, purchased this just to determine whether it could hold camera/binoculars more securely when trekking over difficult terrain (most recently, Patagonia) than using a standard strap (a heretofore favorite being the Op/Tec version long enough to allow the camera to swing on one side). The harness won out every day and was MUCH easier on shoulders and, even with elastic straps, minimized movement and resultant need to compensate when navigating uneven ground. Speaking of elastic, my camera, a relatively heavy Nikon D300 plus 18-300 lens (the heavier version) did cause significant stretching, but adjusting the straps compensated fully and still allowed full range of motion from chest to eye level. Best of all, even after a long day, I had forgotten just how heavy the camera/lens really really was. Finally, the Op/Tech connector system allows one to mix and match various devices for ease of handling and safety.<br />Cannot recommend highly enough.
5378	__label1__	5	N	Kitchen	B00B4UZLKE	niceeshop(TM) 12 Cavity Flowers Silicone Non Stick Cake Bread Mold Chocolate Jelly Candy Baking Mould+Free niceEshop Cable Tie	Best product!	This is really cute item. Since I love baking, this product is the best for me. Excited to bake cookies using this item.
20809	__label2__	5	Y	Shoes	B008KK1C0O	Clarks Women's Breeze Sea Flip Flop,Navy,7 M US	Nice sandal	I love Clark's sandals as I can wear them the first day and they feel like I'm wearing slippers. The color is true navy and are a great compliment to my wardrobe.
9692	__label1__	5	Y	Watches	B00VUWIGB2	Sport Watches 30m Waterproof Multifunction Climbing Dive LCD Digital Watches Men's Wristwatch Orange	A very nice watch.	Great looking watch at a great price! Really stylish watch. Comfortable. You WILL get compliments.  displays are easy to read, on the light function works terrific. alarm etc.  I love it. Can withstand water . I would buy again.
16286	__label2__	1	Y	Lawn and Garden	B006P7V6G4	Vertex International SD480D Super Duty Garden Cart	watch out. I finally put up an aluminum strip ...	Dont' bother.  If you fully load it with shovels, rakes, hoes, and hand tools, one wheel keeps popping off, without fail... and it turns over, which is not safe if you or others are nearby it... watch out.<br /><br />I finally put up an aluminum strip with clips on the side of the barn and bought a garden cart large enough to carry what I need out to the beds for the day.  While I think this could have been a good product, it did not work out for me.
1613	__label1__	3	N	Sports	B001EDH7G2	Hatch SG20P Dura-Thin Search Glove (Black, Large)	Very disappointed	Would not recommend, they run small, and ripped on regular use...did not last even one season. Very disappointed; cheap quality & product not as shown
